business_id ,categories,city,is_open,latitude,longitude,name,postal_code,pricerange,review_count,stars,state
KNPvcLtzAUi_KkKBd69KuA,"['Restaurants', 'Mexican']",Kent,1,41.1547411747,-81.3253633333,La Terraza Mexican Bar & Grill,44240,2,8,4.0,OH
xQo0O_EgcH2_yldW3lOt5Q,"['Asian Fusion', 'Nightlife', 'Restaurants', 'Food', 'Lounges', 'Do-It-Yourself Food', 'Cafes', 'American (New)', 'Buffets', 'Bars']",Cleveland,1,41.501871437,-81.6862467634,Market Creations Cafe,44114,1,9,3.0,OH
HdY5AIuy2KPTkzgoDKtalA,"['Restaurants', 'Greek']",Brunswick,1,41.2281456,-81.8397961,Brunswick Family Restaurant,44212,1,4,3.0,OH
btlHskwkNWZ8QHimiPQtnA,"['Salad', 'American (Traditional)', 'Restaurants', 'American (New)', 'Breakfast & Brunch']",Twinsburg,1,41.310742285,-81.4534635097,Bob Evans,44087,1,8,3.0,OH
DMcLgReB7oz6GHeyIT3tpQ,"['Restaurants', 'Event Planning & Services', 'Pizza', 'Caterers', 'Food']",Mentor,1,41.6741734,-81.3229478,Primozz Pizzeria and Restaurant,44060,1,3,4.5,OH
bm5PjdlaanvkE2kBGfzCHg,"['Bars', 'Salad', 'Restaurants', 'Wine Bars', 'Nightlife', 'Italian']",Mentor,1,41.659635,-81.3641501,Olive Garden Italian Restaurant,44060,2,37,3.0,OH
CBgcKcrbN7VSoofxCsCOBA,"['Sandwiches', 'Specialty Food', 'Restaurants', 'Food', 'Meat Shops', 'Butcher']",Cleveland,1,41.5010854,-81.5563191,Mister Brisket,44118,1,62,4.5,OH
rTKvFicaNDeCY0W0anOIfg,"['Sandwiches', 'Restaurants', 'Delis', 'Fast Food']",Rocky River,1,41.4629013,-81.8491067,Jersey Mike's Subs,44116,1,17,4.0,OH
X8D3Tolo8WZEHFja-kslCQ,"['Food', 'Bakeries', 'Delis', 'Restaurants']",Brunswick,1,41.2228181401,-81.8417468637,Rito's Bakery & Deli,44212,2,20,3.0,OH
NfYA4ntbt1CeqmzrSipVpg,"['Restaurants', 'Italian']",Beachwood,1,41.463861,-81.498804,Giovannis Ristorante,44122,3,65,4.0,OH
p1eUTUB_5hf1enoKYBV3DA,"['Italian', 'Restaurants']",Bath,1,41.187547,-81.6357911,Ken Stewart's Tre Belle,44210,3,31,3.5,OH
a1_ZedhXo5mVflOV471pCA,"['Filipino', 'Restaurants']",Cleveland,1,41.41451,-81.710836,Mely's Kainan,44134,1,17,5.0,OH
tw8I1hZdlGpwO2QaAIeQWg,"['Restaurants', 'Japanese', 'Buffets', 'Chinese']",Parma,1,41.4061381,-81.6973022,Fuji Grill Buffet,44134,2,102,3.5,OH
EQDCa1PH6OoLjcEIdU9IXQ,"['Restaurants', 'Dive Bars', 'Bars', 'American (Traditional)', 'Nightlife']",Fairview Park,1,41.4375472,-81.8734597,Bonnie's Bar and Grill,44126,2,37,3.5,OH
ui33pIJmkW0s8HddH_ZZ9A,"['Sushi Bars', 'Chinese', 'Restaurants']",Brunswick,1,41.2382681,-81.822794,Wild Fusion,44212,1,38,4.5,OH
lHLNQnEHwCJ_CROCfCxEzw,"['Pizza', 'Italian', 'Restaurants']",Cleveland,1,41.583427,-81.550164,Scotti's Italian Eatery,44119,2,44,4.5,OH
qML8HCfDh7vmIxvbt1QgOg,"['Pizza', 'Restaurants', 'Buffets', 'American (Traditional)']",Cleveland,1,41.4234291,-81.7350971,Cicis,44144,1,26,2.0,OH
PqSwcDrL1wrwal8hlDf8IQ,"['Japanese', 'Asian Fusion', 'Restaurants', 'Sushi Bars']",Cleveland,1,41.5005184,-81.6897072,Sapporo Sushi,44114,2,28,3.5,OH
AtxhcA7jzbAktzxvo0qYIw,"['Seafood', 'American (Traditional)', 'Restaurants']",Beachwood,1,41.4595752,-81.4873223,Red Lobster,44122,2,40,2.0,OH
T1lOHMIas_PSflKY7duF_g,"['Restaurants', 'Mexican', 'Fast Food']",Strongsville,1,41.3062521,-81.8344866,Chipotle Mexican Grill,44136,1,16,3.5,OH
WcHMfQZzs3G5UVY_zBB2FA,"['Chinese', 'Restaurants']",Medina,1,41.1503278,-81.8634179,Hop Hing Chinese Restaurant,44256,2,17,3.5,OH
AplxT8Xq5C1-Edt56FNq3A,"['Nightlife', 'Burgers', 'Sports Bars', 'American (Traditional)', 'Bars', 'Restaurants']",Medina,1,41.1628247,-81.8616707,Applebee's,44256,2,7,3.0,OH
Md6NWl54ny8hA-NVaYZuew,"['Restaurants', 'American (New)', 'Bars', 'Jazz & Blues', 'Arts & Entertainment', 'Nightlife']",Cleveland,1,41.5013031,-81.5952148,Nighttown,44106,2,151,3.5,OH
9bxrdL-pQg6SVMFmDcg1ow,"['Wholesale Stores', 'Shopping', 'Restaurants', 'Coffee Roasteries', 'Food', 'Coffee & Tea', 'Cafes']",Cleveland,1,41.5038641,-81.6003503,Rising Star Coffee Roasters,44106,2,79,4.5,OH
kBZ-tBkOKGqUOAypk-L9Cg,"['Pizza', 'Restaurants']",Avon,1,41.4603089104,-82.0158579522,Master Pizza,44011,2,13,3.0,OH
I1OI6IfSpRAEN9822s6aag,"['Restaurants', 'Pizza']",North Ridgeville,1,41.408929,-81.9766276,Marco's Pizza,44039,0,3,2.5,OH
UkrULFvq5y-bJoqBu5eI6w,"['Street Vendors', 'Food', 'Pizza', 'Food Trucks', 'Restaurants']",Cleveland,1,41.425548,-81.8279011,Scott's Fire and Ice Pizza,44135,0,4,3.5,OH
ix8Xv6sHk0F0e8wJ5_a9Og,"['Bars', 'Nightlife', 'Thai', 'Cocktail Bars', 'Restaurants']",Brunswick,1,41.2630106222,-81.8416246343,Larb Thai Restaurant,44212,2,61,4.5,OH
423AAbu0yBoDMOeVwnLzkQ,"['Beer', 'Wine & Spirits', 'Nightlife', 'Restaurants', 'Mexican', 'Food', 'Bars']",Cleveland,1,41.4988517,-81.7008707,Camino,44113,2,82,3.5,OH
W2obVbo47pkggXu09KiZtw,"['Restaurants', 'Pizza']",Middleburg Heights,1,41.369813,-81.804286,Master Pizza,44130,2,7,4.0,OH
3trdX3B7ZwmO2SKpQ9UJrg,"['Bars', 'American (Traditional)', 'Food', 'Burgers', 'Sandwiches', 'Nightlife', 'Restaurants', 'Beer Bar', 'American (New)']",Cleveland,1,41.500919,-81.7045079,Flipside,44113,2,62,3.5,OH
WGx8xzim-5whlePsNP8YZQ,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants', 'Salad']",Medina,1,41.1640463828,-81.8628966808,Bob Evans,44256,1,8,2.0,OH
a1eWEC2nkv5ddN-10y3wKg,"['Restaurants', 'Pubs', 'Bars', 'Nightlife', 'Burgers']",Lakewood,1,41.4851518,-81.8135716,Plank Road Tavern,44107,1,45,3.5,OH
NedFi7jMMXHRREYxoKXmBQ,"['Food', 'Meat Shops', 'Delis', 'Cafes', 'Restaurants', 'Specialty Food', 'Sandwiches']",Willoughby,1,41.6262255,-81.4375878,HoneyBaked Ham,44094,3,4,5.0,OH
Wsk9CyM-FhybMA48I38JKg,"['Chicken Wings', 'Seafood', 'Restaurants', 'Fast Food', 'American (Traditional)']",North Olmsted,1,41.420103,-81.9125618,Popeyes Louisiana Kitchen,44070,1,16,2.0,OH
WTZj0hHhwq2GaqsLMXQWhw,"['American (Traditional)', 'Restaurants']",North Olmsted,1,41.4194618,-81.9150139,Boston Market,44070,2,8,3.5,OH
rkBFX7M_Dn-S58NU4KNpXw,"['Breweries', 'Food Trucks', 'Arts & Entertainment', 'Music Venues', 'Bars', 'Restaurants', 'Burgers', 'Nightlife', 'British', 'Pubs', 'American (New)', 'Food']",Chardon,1,41.583635,-81.209232,Chardon BrewWorks & Eatery,44024,2,19,3.5,OH
ekGSuzubweRn2f6NWUh-jA,"['Food Delivery Services', 'American (New)', 'Restaurants', 'Food', 'Sandwiches']",Elyria,1,41.363830208,-82.0786102382,Jimmy John's,44035,1,6,3.5,OH
pWvnFgcmkjLBXDGeFD_5_Q,"['Diners', 'Restaurants', 'American (Traditional)']",Mentor,1,41.687649,-81.337813,Market Street Family Restaurant,44060,2,26,3.5,OH
HCXvxrC-mjqxxrGrBjjYNA,"['Burgers', 'Restaurants']",Highland Heights,1,39.0383429987,-84.4546968875,Smashburger,41076,2,56,3.5,OH
gtg8Hld2EyJrFoB-272SIg,"['Restaurants', 'Japanese', 'Thai', 'Sushi Bars']",Fairlawn,1,41.12923,-81.609277,Big Eye Japanese Cuisine and Sushi Bar,44333,2,41,3.5,OH
e9FftJq9v_porLZT7iSEhg,"['Restaurants', 'Seafood', 'Chinese', 'Sushi Bars']",Solon,1,41.3852806091,-81.4384078979,Imperial Wok Chinese Restaurant,44139,2,68,3.5,OH
25dhzDnHub7k7lerzP24jw,"['Sandwiches', 'Food', 'Restaurants', 'Delis', 'Food Delivery Services']",Middleburg Heights,1,41.373934,-81.830332,Jimmy John's,44130,0,5,2.5,OH
ID8oEJKHZtf0-bVxClOMBw,"['Burgers', 'Fast Food', 'Restaurants']",North Ridgeville,1,41.3849182,-81.9780976,McDonald's,44039,1,9,3.5,OH
r_vmK_jiLn9IRizF7ewCuA,"['Breakfast & Brunch', 'Soup', 'Salad', 'Sandwiches', 'Restaurants', 'Bagels', 'Food']",Avon,1,41.4607310938,-82.0152622461,Panera Bread,44011,1,13,3.0,OH
pc8Zn3nuwm4o91vZgXTubA,"['Breakfast & Brunch', 'Fast Food', 'American (Traditional)', 'Diners', 'Restaurants']",Lakewood,1,41.4854172628,-81.7992522644,The Place To Be,44107,1,78,4.5,OH
ac-ZqojwKNlhPiCdv1sT6g,"['Restaurants', 'Pizza']",Strongsville,1,41.3452876,-81.8254632,A Slice Above,44136,2,47,4.5,OH
Tdy9fXWZ5oXkSUiqtB05OQ,"['Breakfast & Brunch', 'Restaurants']",Bedford Heights,1,41.4156150818,-81.5267562866,John's Best Steak Gyro,44146,1,8,3.5,OH
8aacjwD9n3h_s39LSBmQZw,"['Restaurants', 'Sandwiches', 'Vegan', 'Middle Eastern', 'Mediterranean']",Fairview Park,1,41.4602833,-81.8522021,Dolce Wraps,44126,1,152,4.5,OH
ms4nFq8B56RHkFViRaAiWQ,"['American (New)', 'German', 'Restaurants', 'Beer Gardens', 'Nightlife']",Parma,1,41.4067701029,-81.7424299568,Das Schnitzel Haus,44129,2,151,4.0,OH
wrJROwvVKHvdMVIZO7HUrw,"['Restaurants', 'Dive Bars', 'Arts & Entertainment', 'American (Traditional)', 'Nightlife', 'Bars', 'Music Venues']",Lakewood,1,41.4818164935,-81.8280529541,Around the Corner Saloon & Cafe,44107,2,80,3.0,OH
Aqhy2ZYpEeJ61aIJH_iCxw,"['Chinese', 'Restaurants']",Cleveland,1,41.4187781,-81.69503,East China,44134,1,22,2.0,OH
GtSNTE2qMOZBlj0noCgCGw,"['Barbeque', 'Restaurants', 'Korean']",Cleveland,1,41.512318,-81.6637391,Miega Restaurant,44114,2,96,3.5,OH
A3QS8dDcuWaNaTfTFCBNOw,"['Restaurants', 'Pizza']",Maple Heights,1,41.391911,-81.576027,Teresa's Pizza,44137,2,4,3.0,OH
ztG_sG9ugajX9crrzh0UyA,"['Burgers', 'Fast Food', 'Restaurants']",Cleveland,1,41.4827868,-81.7337188,McDonald's,44102,1,4,2.0,OH
qlg2QMEErgseygqs_MQETA,"['Diners', 'Pizza', 'Italian', 'Restaurants']",Chagrin Falls,1,41.4313128,-81.3968851,M Italian,44022,2,108,3.5,OH
8yb5gF97PCDE5zbK19Iwpg,"['Restaurants', 'Bars', 'Nightlife', 'Japanese', 'Karaoke']",Hudson,1,41.2385371,-81.4496172,Otani Steakhouse and Sushi,44236,2,55,3.5,OH
5vhMOTdnpz5i1JJjtRshKA,"['Professional Services', 'Grocery', 'Wholesalers', 'Restaurants', 'Restaurant Supplies', 'Food']",Valley View,1,41.3922318,-81.6177645,Restaurant Depot,44125,1,4,4.0,OH
_aX7bPzYQdrIVUJpG_-0zg,"['Restaurants', 'Asian Fusion', 'Buffets', 'Chinese']",Streetsboro,1,41.2412573166,-81.3525039173,Fun Buffet,44241,1,37,2.5,OH
QqVfWRqOO_exljN8IWgeLQ,"['Mediterranean', 'Restaurants']",Cuyahoga Falls,1,41.147025,-81.50466,Shawarma Brothers,44223,1,38,5.0,OH
Dj0S-Oe4ytRJzMGUPgYUkw,"['Salad', 'Soup', 'Restaurants', 'Sandwiches']",Elyria,1,41.343078,-82.06714,Panera Bread,44035,0,3,2.5,OH
0VJ8tBxOpD2OxuioVjaAxA,"['Seafood', 'Nightlife', 'Bars', 'Mediterranean', 'Gluten-Free', 'Wine Bars', 'Beer', 'Wine & Spirits', 'American (Traditional)', 'Food', 'Restaurants', 'Italian']",Westlake,1,41.4370664,-81.937694,Stella Mia Ristorante,44145,2,58,4.0,OH
da24fyVdDz2eReEA-D3JZw,"['Food', 'Sandwiches', 'Bagels', 'Restaurants', 'Pizza', 'Do-It-Yourself Food', 'Bakeries']",Fairview Park,1,41.439633,-81.870035,Frickaccios Pizza Market,44126,1,10,3.5,OH
UzW_6PaLFzPjP7_2Czk3Wg,"['Chinese', 'Restaurants']",Brunswick,1,41.2448103,-81.8417516,China King Chinese Restaurant,44212,2,14,3.0,OH
qHiaNXS_F1M8aEa7YfoqCw,"['Restaurants', 'Food', 'Caribbean', 'Seafood']",Cleveland,1,41.5521079,-81.5733489,Ocho Rios True Island Cuisine,44110,1,16,4.0,OH
kfTvilKjXhD_0GmlmKdW_A,"['Burgers', 'Restaurants', 'Fast Food']",Cleveland,1,41.48254,-81.7066829,Wendy's,44113,1,10,1.5,OH
liPSeXaAfv8jxRGJ717VmQ,"['American (New)', 'Food', 'Bars', 'Burgers', 'Breweries', 'Restaurants', 'Nightlife']",Cleveland,1,41.4860542,-81.7045576,Nano Brew,44113,2,203,3.5,OH
QMpy9X4gqqqRY2QwG2kxVA,"['Specialty Food', 'Tapas/Small Plates', 'International Grocery', 'Imported Food', 'Cafes', 'Food', 'Restaurants', 'Mediterranean']",Cleveland,1,41.4852993343,-81.7244920135,Astoria Cafe and Market,44102,2,47,4.5,OH
6-bPt4WNc5nB0C_SAV5Zgg,"['Event Planning & Services', 'Bars', 'Breakfast & Brunch', 'Venues & Event Spaces', 'Restaurants', 'American (New)', 'Wine Bars', 'Nightlife']",Fairlawn,1,41.130044,-81.615561,Cafe Bricco,44333,2,27,3.5,OH
RYYzq9MFwXhrGSPeWtUwEA,"['Restaurants', 'Salad', 'Soup', 'Sandwiches']",Mentor,1,41.6516283,-81.3795306,Zoup!,44060,2,22,3.0,OH
FLxPFrx_WnMuC4SXmEYvIg,"['Restaurants', 'American (Traditional)', 'Bars', 'Nightlife', 'Lounges']",Peninsula,1,41.2022425,-81.4958047,Bacchus Lounge,44264,2,18,4.0,OH
hdOkgm5wyn1hOWLlqq5hyA,"['Restaurants', 'Delis', 'Cafes', 'Breakfast & Brunch', 'Food', 'Coffee & Tea']",Cleveland,1,41.5039284,-81.6886239,Oasis Urban Cafe,44114,0,4,3.5,OH
zCyyPH-7DIvv0XgnW_7Fwg,"['Chicken Wings', 'Breakfast & Brunch', 'Nightlife', 'Bars', 'Restaurants', 'American (New)']",Cleveland,1,41.4191744,-81.6958176,Knuckleheads,44134,1,3,4.5,OH
CdpThXl72dfXr78EDzTDNw,"['Italian', 'Food', 'Pizza', 'Restaurants', 'Desserts', 'Salad']",Streetsboro,1,41.239643,-81.33811,Gionino's Pizzeria,44241,1,8,4.0,OH
fN3_baB8ixm9aG-Hrpd6Lw,"['Restaurants', 'Chinese', 'Buffets']",Middlefield,1,41.461098,-81.0844702,China Dragon Buffet,44062,1,9,2.5,OH
BCga5CbMqcZLCpxAuln57w,"['Restaurants', 'Sushi Bars', 'Chinese', 'Asian Fusion']",Lakewood,1,41.480965,-81.769484,Panda Wok Asian Cuisine,44107,2,61,4.0,OH
H-xe5Q4APIeQ-GCKvZ-odQ,"['Breakfast & Brunch', 'Fast Food', 'Salad', 'Restaurants', 'American (Traditional)']",Kent,1,41.1330255019,-81.352698952,Bob Evans,44240,1,12,2.5,OH
oJTSBiliPgkIhss2ZqJ_xA,"['Restaurants', 'American (New)']",Solon,1,41.3911033,-81.4398511,Burntwood Tavern,44139,2,122,3.5,OH
hTSIT3puu8m8-kOZYS4Zdg,"['Restaurants', 'Mexican']",Cleveland,1,41.4859914,-81.7051455,Ohio City Burrito,44113,1,181,3.5,OH
TCgr2nvtLOKgPSIDxT4ASA,"['American (New)', 'Restaurants', 'American (Traditional)', 'Burgers']",North Olmsted,1,41.418512,-81.9185118,Ruby Tuesday,44070,2,29,2.5,OH
KlfmffxBzMpAf7PaYPNflQ,"['Restaurants', 'Event Planning & Services', 'Caterers']",Maple Heights,1,41.415783,-81.566325,Mr. Wonderful's Chicken & Waffle,44137,0,12,4.0,OH
cfsXuDfeSX24tInGNEoc2A,"['American (Traditional)', 'Restaurants', 'American (New)']",Cleveland,1,41.5063477,-81.6093361,Severance Restaurant,44106,3,9,3.5,OH
Eq3qA7F5uZBUbcYXROzntA,"['Japanese', 'Sushi Bars', 'Restaurants']",Solon,1,41.423565,-81.4774367,Shinano Sushi Bar & Japanese Cuisine,44139,2,66,4.0,OH
_nbIgkvf81AH2F6JWmbQvw,"['American (New)', 'Restaurants']",Painesville,1,41.737458068,-81.2774685409,Sammy's Family Restaurant,44077,1,11,4.5,OH
Y3RWEmu4ykuc2LvG3Qv9Ew,"['Restaurants', 'Pizza']",Cleveland,1,41.5397724,-81.4387916,Pizza Roma,44143,1,19,3.5,OH
4A1ariVt4NG98LzPjjRpkQ,"['Restaurants', 'Sushi Bars', 'Steakhouses', 'Japanese']",Strongsville,1,41.315657,-81.815215,Samurai Sushi and Steakhouse,44136,2,82,3.5,OH
2zdsqRvcsDgCF2fCXTGqpw,"['Greek', 'Bars', 'Nightlife', 'Sandwiches', 'Restaurants', 'Mediterranean', 'Sports Bars']",Parma,1,41.4096029,-81.7344807,Gyro Spot,44129,1,6,2.5,OH
hrvjRWqHOkPa9jBPpX1B8A,"['Pubs', 'Dive Bars', 'American (Traditional)', 'Restaurants', 'Karaoke', 'Bars', 'Burgers', 'Nightlife']",Cleveland,1,41.503995,-81.679682,Becky's,44114,1,58,4.0,OH
4Nlz5yIdHDjBg6Hzos0HoA,"['Salad', 'Restaurants', 'Soup', 'Caterers', 'Sandwiches', 'Breakfast & Brunch', 'Buffets', 'Event Planning & Services']",Twinsburg,1,41.2847462774,-81.4410142888,Red's Catering,44087,1,3,4.0,OH
HhxrnG7dm-oVDzAadjWTog,"['Restaurants', 'American (New)', 'American (Traditional)', 'Salad', 'Breakfast & Brunch']",Streetsboro,1,41.2401588581,-81.3510775566,Bob Evans,44241,2,19,2.5,OH
DBPEdc_2ql6Cubo_SJWXEQ,"['Soup', 'Caterers', 'Food', 'Event Planning & Services', 'Salad', 'Restaurants', 'Bagels', 'Sandwiches', 'Breakfast & Brunch']",Strongsville,1,41.3084543,-81.8204263,Panera Bread,44136,1,9,3.0,OH
GfIvdP-fP5nj9zyRTw8V7A,"['Pizza', 'Restaurants']",Brunswick,1,41.2278045,-81.838642,Attilio's Pizzeria,44212,1,7,3.0,OH
OPb0zqBiK4IwCb1dY0bbsw,"['Restaurants', 'Pizza']",Twinsburg,1,41.3111557,-81.4355756,Romeo's Pizza,44087,2,17,3.5,OH
ZnYNjy5ehz7osA-UhqZSbA,"['Restaurants', 'Diners']",Twinsburg,1,41.313032,-81.442143,Fresh Start Diner,44087,1,82,4.5,OH
zgjLwTpl50zSmcAptJo4Hw,"['Breakfast & Brunch', 'Southern', 'Restaurants', 'Diners', 'American (Traditional)']",Copley,1,41.1333695153,-81.6488823763,Cracker Barrel Old Country Store,44321,2,32,3.0,OH
W07TY9cx2ZpDQyAn0ynMQg,"['Restaurants', 'Italian']",Cleveland,1,41.5084931,-81.598142,La Dolce Vita,44106,2,160,3.0,OH
9zLrzkqORd80CCaHQjveVw,"['Pizza', 'Restaurants', 'Italian', 'Chicken Wings']",Middlefield,1,41.4612085,-81.0725264,Pizza Hut,44062,0,4,3.0,OH
-vDDh94UcgxSNjMzi4UDBA,"['Specialty Food', 'Imported Food', 'Ethnic Food', 'Restaurants', 'Lebanese', 'Food', 'Middle Eastern']",Lakewood,1,41.484644,-81.8011269,Falafel Xpress,44107,1,68,4.5,OH
DX6dTm7wcOBy498gGysdAQ,"['Restaurants', 'Nightlife', 'American (Traditional)', 'Bars', 'Sports Bars']",Medina,1,41.1359907122,-81.7855022803,On Tap Medina,44256,2,56,2.5,OH
fkXwJHETFfJUc-gu-pyeLw,"['Restaurants', 'Mexican', 'Fast Food']",Brooklyn,1,41.4231247,-81.7593548,Chipotle Mexican Grill,44144,1,39,2.5,OH
RB0hIe4CjaYp4W0JAxw1yA,"['Chinese', 'Restaurants']",Northfield,1,41.3423913,-81.5295237,Lin Garden,44067,0,9,4.0,OH
Er_PsFcUUlW9vaJvktMiKw,"['Restaurants', 'Bakeries', 'American (Traditional)', 'Food']",North Olmsted,1,41.4295678,-81.8879938,Bakers Square,44070,2,16,3.5,OH
9Omz06NiOPPkr0lwkr1-UA,"['Restaurants', 'American (New)', 'Food', 'Coffee & Tea', 'Cafes', 'Breakfast & Brunch']",Concord,1,41.664865329,-81.242351532,Sunny Street Cafe,44077,1,27,3.5,OH
AFL43sQNnLsEhw-jspA2xA,"['American (Traditional)', 'Sandwiches', 'Restaurants', 'Comfort Food']",Cleveland,1,41.4957048,-81.6852732,Melt Ballpark,44115,2,6,1.5,OH
ZmHTzhLol5qqhl1nP-1wEA,"['Italian', 'Pizza', 'Restaurants']",Auburn Township,1,41.3872552,-81.2173036,Sirna's Pizza,44023,1,19,4.5,OH
0lMLawkxc9vEGaiuOjx86A,"['Breakfast & Brunch', 'Burgers', 'Food', 'Restaurants', 'American (Traditional)', 'Diners', 'Desserts', 'Fast Food']",Willoughby,1,41.6421681849,-81.4235063706,Hardee's,44094,1,3,4.0,OH
4372wdpvvPfe4bQsWRhnQw,"['Pizza', 'Restaurants']",Garfield Heights,1,41.4262354,-81.6129562,Happy's Pizza,44125,0,3,3.5,OH
02E9r4BQzVrA76Bf7G-KMw,"['Restaurants', 'Pizza']",Cleveland,1,41.50003,-81.69466,Edison's Pizza Kitchen,44178,2,143,4.0,OH
B57-WztEVG1oWzIRkhqZmA,"['Karaoke', 'Nightlife', 'Restaurants', 'Seafood', 'Dive Bars', 'Steakhouses', 'Bars']",Cleveland,1,41.463786,-81.790812,Casey Jones Tavern,44111,1,3,3.5,OH
2JsLzYF8rUalwpm5LDEcog,"['Soup', 'Seafood', 'Restaurants']",Cuyahoga Falls,1,41.1288249,-81.5077455,Chowder House Cafe,44223,2,87,3.5,OH
SWDEdiv_v1QppobT1YnEPA,"['Restaurants', 'Chinese']",Willowick,1,41.6406554,-81.472975,Chin's Pagoda Chinese & American Restaurant,44095,2,15,2.5,OH
NHcviPeLWp2QsnFzA73erw,"['Restaurants', 'Sandwiches', 'Fast Food']",Macedonia,1,41.3150929,-81.503764,Subway,44056,0,3,4.5,OH
5znN877UuqVHEwfDn75lAw,"['Restaurants', 'Seafood', 'American (Traditional)']",Parma,1,41.3799136,-81.7367045,Red Lobster,44129,2,23,2.5,OH
N7Gkwbfs4sDikX4qHg_fGQ,"['Restaurants', 'Mexican']",Twinsburg,1,41.3305111,-81.464724,El Campesino,44087,1,35,4.0,OH
XkA8scf2M_-CirepJSACXg,"['Burgers', 'Fast Food', 'Restaurants']",Brunswick,1,41.2387499,-81.80552,Wendy's,44212,1,4,3.0,OH
2VUhmFkIvARpEP9B5dZo9w,"['Performing Arts', 'Arts & Entertainment', 'Restaurants', 'Food', 'Cafeteria', 'Coffee & Tea']",Cleveland,1,41.440235,-81.73012,Suzie's Family Style Restaurant,44144,1,13,3.5,OH
n4J24P38xDD94slTrcp7qA,"['Restaurants', 'Sandwiches']",South Euclid,1,41.501638,-81.5374779,Jimmy John's,44118,1,4,4.5,OH
syK8j95vkxKeHmQ3xyKnPQ,"['Restaurants', 'Sandwiches', 'Salad', 'Pizza']",Parma,1,41.4124296,-81.7339338,Donatos Parma,44129,2,13,2.5,OH
6Ymy2bi7hlFNb3arHSwffw,"['Bars', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Burgers', 'American (New)', 'Restaurants']",Wickliffe,1,41.6108799,-81.4674908,Lino's,44092,1,6,3.5,OH
0urfB2tAhT3lzMYPlw5RBA,"['Cheesesteaks', 'Restaurants', 'Sandwiches', 'Burgers']",Lakewood,1,41.4855877,-81.8106873,Mr. Hero,44107,1,6,4.5,OH
l2OHP7IE7mY6eXsxKjG1mw,"['American (Traditional)', 'Nightlife', 'Restaurants', 'Bars', 'American (New)']",Northfield,1,41.3498066346,-81.5251263764,Hard Rock Cafe - Northfield,44067,2,17,3.0,OH
INsBi18bVl4UNqRcGzAkLQ,"['Fast Food', 'Sandwiches', 'Burgers', 'Restaurants']",Cleveland,1,41.4809081,-81.604727,McDonald's,44104,0,4,1.5,OH
PubwGsZPO2N7QBekieMe9w,"['Nightlife', 'Bars', 'Restaurants', 'Mexican', 'Event Planning & Services', 'Caterers']",Cleveland,1,41.3910558,-81.7640776,Don Ramon/Grand Fiesta Mexican Restaurant,44130,2,60,3.5,OH
JgtawtDX0Oie8ZXz2NfjYQ,"['Mexican', 'Restaurants']",Elyria,1,41.3417625271,-82.0678710938,El Patrón Mexican Grill,44035,2,39,4.0,OH
X1v2lPPXgJGaIufxJHvZCA,"['Restaurants', 'Japanese', 'Sushi Bars', 'Korean']",Cleveland,1,41.5104555,-81.6696709,Ha Ahn Korean Restaurant,44114,2,97,4.0,OH
NI75svhUpw1u0ClzrPFPCQ,"['Chinese', 'Restaurants']",Mayfield Heights,1,41.5201293,-81.4399066,Grand China,44124,1,18,2.5,OH
9_tw8_w8ytzVWoWfdAAFqA,"['American (Traditional)', 'Bars', 'Restaurants', 'American (New)', 'Nightlife']",Mayfield Heights,1,41.51634,-81.4501329,TGI Fridays,44124,2,33,2.0,OH
YgHp9MdZ1vVdYyMEro4TtQ,"['Bars', 'Barbeque', 'Pizza', 'American (New)', 'Restaurants', 'Pubs', 'Nightlife']",Cleveland,1,41.4841386,-81.7298609,XYZ the Tavern,44102,2,181,4.0,OH
JLQJVA4khqQ1LNWCJJHgGw,"['Restaurants', 'Pizza', 'American (Traditional)', 'Sandwiches']",Concord,1,41.663786,-81.24079,Panini's Bar & Grill,44077,2,30,3.0,OH
CADEGYHiM3IQHPO2X3OOwQ,"['Food', 'Food Delivery Services', 'Delis', 'Restaurants', 'Sandwiches']",Strongsville,1,41.306317,-81.8345108,Jimmy John's,44136,1,8,3.0,OH
-tvdw_x_8w3jrtTso6OOUg,"['Restaurants', 'American (New)', 'Sandwiches', 'Greek', 'Modern European']",Elyria,1,41.3697022,-82.1180721,Gyro House,44035,1,10,4.5,OH
lebZM1I1gTuAzRfIBNSgdw,"['Burgers', 'Fast Food', 'Restaurants']",Sheffield Village,1,41.4253001,-82.0779284,McDonald's,44035,1,8,2.5,OH
I_RkxalxylAoseHesrgfJw,"['Sandwiches', 'Food', 'Bagels', 'Restaurants', 'Breakfast & Brunch']",Westlake,1,41.4632576,-81.9544945,Bruegger's Bagels,44145,1,13,3.5,OH
oZH3Ee7Yjk7u8B4Ed0oVOg,"['Restaurants', 'American (Traditional)']",Westlake,1,41.4686502994,-81.9066542387,AJ's Urban Grill,44145,2,50,4.0,OH
kh4fLYwyUl8yb7IHu-HCyw,"['Restaurants', 'Sandwiches']",Cleveland,1,41.4979424,-81.6939786,Charley's Grilled Subs,44113,2,4,3.0,OH
ElqLoKM__uU7DcYzRnMpNw,"['Restaurants', 'Chinese']",Solon,1,41.395033,-81.463795,Hunan Solon,44139,2,73,3.5,OH
